label,f000,f001,f002,f003,f004,f005,f006,f007,f008,f009,f010,f011,f012,f013,f014,f015,f016,f017,f018,f019,f020,f021,f022,f023,f024,f025,f026,f027,f028,f029,f030,f031,f032,f033,f034,f035,f036,f037,f038,f039,f040,f041,f042,f043,f044,f045,f046,f047,f048,f049,f050,f051,f052,f053,f054,f055,f056,f057,f058,f059,f060,f061,f062,ts
NO,0.0,0.0,6.348970238434504e-09,0.1998462677001953,0.026643648743629456,-0.011799340136349201,0.3722749650478363,-0.11774741113185883,-0.01669621653854847,0.4028991758823395,-0.37350228428840637,-0.020899219438433647,0.39021360874176025,-0.5951510071754456,-0.02430104836821556,0.5618316531181335,-0.4557259678840637,-0.0036870003677904606,0.6322630643844604,-0.7061012387275696,-0.013336675241589546,0.5103728175163269,-0.7983837723731995,-0.021588563919067383,0.38265734910964966,-0.7820215821266174,-0.025941673666238785,0.44954580068588257,-0.6016601324081421,-0.0017044231062754989,0.5173434615135193,-0.855764627456665,-0.010874031111598015,0.41465967893600464,-0.8772587776184082,-0.017557330429553986,0.3265378773212433,-0.802789032459259,-0.020304854959249496,0.3232121467590332,-0.6871488094329834,-0.0018121403409168124,0.3893152177333832,-0.8999620079994202,-0.01117183081805706,0.30764278769493103,-0.891093373298645,-0.015048873610794544,0.23742151260375977,-0.8066754937171936,-0.015212863683700562,0.19246777892112732,-0.7121049761772156,-0.0029541454277932644,0.2514231204986572,-0.8802140355110168,-0.01064381469041109,0.21448010206222534,-0.8621205687522888,-0.012456553988158703,0.1768910139799118,-0.780147910118103,-0.01171262189745903,1772622298.3619323
NO,0.0,0.0,-7.418881864396099e-08,0.2346806824207306,0.0323619619011879,-0.01070869155228138,0.42153629660606384,-0.1205122321844101,-0.01704626902937889,0.40884116291999817,-0.4083479046821594,-0.02334117889404297,0.3354901969432831,-0.6679489016532898,-0.028652990236878395,0.6561132669448853,-0.5586845874786377,-0.006639092229306698,0.6682169437408447,-0.743951678276062,-0.02158718928694725,0.5210292935371399,-0.8064239025115967,-0.03137188032269478,0.382481187582016,-0.7962429523468018,-0.03598732501268387,0.4991644322872162,-0.7485551834106445,-0.007046591956168413,0.2946377992630005,-0.8082455396652222,-0.024660075083374977,0.1450871378183365,-0.5557473301887512,-0.031567223370075226,0.08891455084085464,-0.3460501730442047,-0.03210523724555969,0.3107229769229889,-0.8430145978927612,-0.009514148347079754,0.09728378802537918,-0.7899877429008484,-0.027139924466609955,0.017548851668834686,-0.48589107394218445,-0.02874247543513775,0.013195966370403767,-0.2702258825302124,-0.024986831471323967,0.12336158007383347,-0.857147753238678,-0.012899567373096943,-0.014878309331834316,-0.7940393090248108,-0.0261066984385252,-0.07597905397415161,-0.5602368712425232,-0.02662074938416481,-0.06855323165655136,-0.38753676414489746,-0.022955210879445076,1772622298.892497
NO,0.0,0.0,3.4592284592349642e-09,0.231084942817688,-0.012693580240011215,-0.013249620795249939,0.4312881827354431,-0.22791139781475067,-0.01933741569519043,0.43584415316581726,-0.5893768668174744,-0.024790778756141663,0.39428094029426575,-0.8760969042778015,-0.029163718223571777,0.60329270362854,-0.5605821013450623,-0.004122842103242874,0.5940514802932739,-0.8044136762619019,-0.019757164642214775,0.5070038437843323,-0.8461655378341675,-0.030387910082936287,0.4143868386745453,-0.8409619927406311,-0.03482887148857117,0.4424036145210266,-0.685684859752655,-0.0035079277586191893,0.4096757471561432,-0.8947097063064575,-0.019650612026453018,0.36487695574760437,-0.8742395639419556,-0.02741044946014881,0.3348730504512787,-0.8599445223808289,-0.028829075396060944,0.2671926021575928,-0.7384936809539795,-0.005675651598721743,0.16215382516384125,-0.8257932662963867,-0.024760141968727112,0.07968296110630035,-0.5367957353591919,-0.02763829566538334,0.0463843010365963,-0.3200205862522125,-0.023553524166345596,0.08812659233808517,-0.7327144742012024,-0.008753023110330105,0.03865891322493553,-0.7943353056907654,-0.022676026448607445,-0.022102320566773415,-0.5931094288825989,-0.023255309090018272,-0.036070566624403,-0.4408363401889801,-0.019426176324486732,1772622298.9399257
NO,0.0,0.0,1.0824478380300206e-07,0.13595163822174072,0.018958931788802147,-0.015807677060365677,0.2511954605579376,-0.055495113134384155,-0.02460954524576664,0.274936705827713,-0.17572453618049622,-0.03274406120181084,0.28311464190483093,-0.3311276435852051,-0.04062332585453987,0.3671049177646637,-0.35858654975891113,-0.01837432011961937,0.4216577410697937,-0.5613301992416382,-0.03173280507326126,0.4589633047580719,-0.6965638399124146,-0.04019276425242424,0.4948832094669342,-0.8306916356086731,-0.045113448053598404,0.2590767443180084,-0.4633704125881195,-0.018841715529561043,0.2385200560092926,-0.6431376338005066,-0.03685222938656807,0.23389385640621185,-0.8120237588882446,-0.04601588100194931,0.2400570511817932,-0.970751941204071,-0.04905927553772926,0.1449119746685028,-0.512801468372345,-0.020659809932112694,0.04910244047641754,-0.46169808506965637,-0.04113837704062462,5.757003600592725e-05,-0.23991991579532623,-0.04345787689089775,-0.005432572215795517,-0.09219561517238617,-0.03923029825091362,0.03092610277235508,-0.5117320418357849,-0.0237810630351305,-0.045353394001722336,-0.4562980830669403,-0.03844716399908066,-0.07264478504657745,-0.2824769616127014,-0.03771478310227394,-0.06126910820603371,-0.16070514917373657,-0.033104874193668365,1772622298.9694803
NO,0.0,0.0,2.179761651177614e-07,0.10235582292079926,0.0030202248599380255,-0.019649211317300797,0.1824067234992981,-0.052417054772377014,-0.029819007962942123,0.2057531177997589,-0.0927092656493187,-0.03940495476126671,0.22346384823322296,-0.17254352569580078,-0.04846440255641937,0.2879534065723419,-0.3797360360622406,-0.019861480221152306,0.3764764964580536,-0.5729902386665344,-0.03355689346790314,0.43014290928840637,-0.6930927038192749,-0.04198791831731796,0.47802913188934326,-0.7994147539138794,-0.046445444226264954,0.18329627811908722,-0.4511914551258087,-0.018906086683273315,0.1782313734292984,-0.6880217790603638,-0.03604498505592346,0.1841343194246292,-0.8553460836410522,-0.04536960646510124,0.1923016756772995,-0.9813300371170044,-0.048247192054986954,0.0730426162481308,-0.46327853202819824,-0.019872460514307022,0.00929739698767662,-0.4290302097797394,-0.042095523327589035,-0.017627477645874023,-0.24874094128608704,-0.047184135764837265,-0.025398796424269676,-0.12113549560308456,-0.043479446321725845,-0.02544480189681053,-0.4322468042373657,-0.022335052490234375,-0.07411927729845047,-0.3805188238620758,-0.0391707569360733,-0.08533980697393417,-0.23437727987766266,-0.040521010756492615,-0.07895225286483765,-0.12283426523208618,-0.0364583283662796,1772622299.0006816
NO,0.0,0.0,2.9933519840597e-07,0.08900091797113419,0.008504120633006096,-0.020541302859783173,0.1567278504371643,-0.0272509828209877,-0.03277759626507759,0.1764882653951645,-0.04506639391183853,-0.04464420676231384,0.19389638304710388,-0.08288659900426865,-0.05584922060370445,0.27553504705429077,-0.3610801100730896,-0.02175949700176716,0.38387250900268555,-0.5361465811729431,-0.037321191281080246,0.45351627469062805,-0.6501191258430481,-0.047052595764398575,0.5104326605796814,-0.7526795268058777,-0.05250784009695053,0.17679348587989807,-0.43213796615600586,-0.021619785577058792,0.18135786056518555,-0.6805353760719299,-0.040499504655599594,0.1980327069759369,-0.8456816673278809,-0.051279015839099884,0.21440891921520233,-0.976738452911377,-0.05520213395357132,0.07474324107170105,-0.43800002336502075,-0.023349355906248093,0.00132006558123976,-0.4482257068157196,-0.0473623126745224,-0.023253116756677628,-0.28335434198379517,-0.052937593311071396,-0.02635897323489189,-0.1688576340675354,-0.04922251030802727,-0.017393795773386955,-0.3983413875102997,-0.02659996598958969,-0.06978478282690048,-0.37085020542144775,-0.04434053972363472,-0.07855790853500366,-0.23282158374786377,-0.045411452651023865,-0.06957325339317322,-0.13051488995552063,-0.04095108434557915,1772622299.0328481
NO,0.0,0.0,3.2381851156060293e-07,0.08853290230035782,0.01686686836183071,-0.020576367154717445,0.1604020744562149,-0.03238894045352936,-0.03230813145637512,0.1678246408700943,-0.06352849304676056,-0.04330200329422951,0.1657879650592804,-0.10757286101579666,-0.05419972911477089,0.2755039930343628,-0.3634182810783386,-0.019595332443714142,0.38344913721084595,-0.5211711525917053,-0.03136550262570381,0.4539509117603302,-0.6347916722297668,-0.03940202295780182,0.5129603147506714,-0.7329445481300354,-0.04442312568426132,0.1846313327550888,-0.43658703565597534,-0.019121510908007622,0.2002124935388565,-0.6748185157775879,-0.033522829413414,0.22219710052013397,-0.8390420079231262,-0.04341600090265274,0.23942098021507263,-0.9709105491638184,-0.04747381806373596,0.08970776200294495,-0.4464910626411438,-0.020358633249998093,0.02831229940056801,-0.5028596520423889,-0.04212860018014908,-0.013585788197815418,-0.34710922837257385,-0.0487266443669796,-0.031328193843364716,-0.23775440454483032,-0.04627266898751259,0.0018308947328478098,-0.4063011705875397,-0.02296368218958378,-0.037690334022045135,-0.42491599917411804,-0.04095778986811638,-0.05729512870311737,-0.2848198115825653,-0.04255031794309616,-0.06186363473534584,-0.169803649187088,-0.038512326776981354,1772622299.0625374
NO,0.0,0.0,1.3001935883494298e-07,0.14198102056980133,-0.007756428327411413,-0.01230019610375166,0.2505820691585541,-0.11080291122198105,-0.018282588571310043,0.24790285527706146,-0.25784510374069214,-0.02413996122777462,0.23747962713241577,-0.4123687446117401,-0.029446350410580635,0.3814510703086853,-0.37298399209976196,-0.00785005372017622,0.39923861622810364,-0.5122619867324829,-0.02090911567211151,0.4074237644672394,-0.6358489990234375,-0.02984987385571003,0.41297289729118347,-0.7595936059951782,-0.03470136970281601,0.27981775999069214,-0.49202316999435425,-0.009664824232459068,0.28569743037223816,-0.6593371033668518,-0.02527676895260811,0.29143866896629333,-0.8102497458457947,-0.03342696651816368,0.3063853085041046,-0.9519007802009583,-0.035743433982133865,0.16600647568702698,-0.5537399649620056,-0.013570810668170452,0.09618835151195526,-0.5071514248847961,-0.03414849564433098,0.04702886566519737,-0.3014039397239685,-0.03740044683218002,0.041468698531389236,-0.16488684713840485,-0.03310222178697586,0.04634628817439079,-0.5640958547592163,-0.01854327879846096,-0.01752980798482895,-0.4828450381755829,-0.03332637622952461,-0.04026871547102928,-0.31771305203437805,-0.03402332589030266,-0.023729179054498672,-0.21325066685676575,-0.03030952252447605,1772622299.1165044
NO,0.0,0.0,-1.930385629123066e-08,0.2275674194097519,0.03581412881612778,-0.010933369398117065,0.40139928460121155,-0.12369409948587418,-0.015934353694319725,0.3747026324272156,-0.39969101548194885,-0.020993515849113464,0.2973952889442444,-0.6341617107391357,-0.02536950074136257,0.6132591366767883,-0.5047104954719543,-0.00202963687479496,0.6784293055534363,-0.7346508502960205,-0.014927485957741737,0.5299928188323975,-0.7962294220924377,-0.023933617398142815,0.38120025396347046,-0.7566238045692444,-0.027832185849547386,0.4663953483104706,-0.673417866230011,-0.0020020678639411926,0.4529797434806824,-0.8651982545852661,-0.01771443337202072,0.3194841742515564,-0.7888397574424744,-0.025938568636775017,0.21497231721878052,-0.656378984451294,-0.026847591623663902,0.2977379262447357,-0.7592858076095581,-0.004204296972602606,0.2078443020582199,-0.8119702935218811,-0.02120114490389824,0.08659109473228455,-0.5836186408996582,-0.02556871809065342,0.01468455046415329,-0.36330461502075195,-0.02263457514345646,0.12724781036376953,-0.7657726407051086,-0.007154332008212805,0.05626628175377846,-0.783218502998352,-0.020136365666985512,-0.020474035292863846,-0.6054380536079407,-0.021919919177889824,-0.05617678537964821,-0.42790842056274414,-0.018780605867505074,1772622299.1640885
NO,0.0,0.0,-5.613606646193148e-08,0.22166407108306885,0.033256907016038895,-0.01023938786238432,0.3747408092021942,-0.08928398042917252,-0.017158620059490204,0.3396748900413513,-0.3570516109466553,-0.024456337094306946,0.27844932675361633,-0.6143332123756409,-0.03137833997607231,0.6565337181091309,-0.6071615815162659,-0.005255101714283228,0.6215048432350159,-0.7833956480026245,-0.021027278155088425,0.44299647212028503,-0.8387519121170044,-0.032261744141578674,0.28624314069747925,-0.7830304503440857,-0.037607233971357346,0.5015849471092224,-0.7956523299217224,-0.007110949140042067,0.37730494141578674,-0.9221120476722717,-0.025021081790328026,0.20615321397781372,-0.785333514213562,-0.0343303419649601,0.09089632332324982,-0.6087273359298706,-0.03586185723543167,0.314275860786438,-0.8802376985549927,-0.01094522513449192,0.10745762288570404,-0.8216102123260498,-0.03004373423755169,-0.03235480189323425,-0.5250095129013062,-0.03426463529467583,-0.08723548799753189,-0.2781330943107605,-0.03100225329399109,0.12229008972644806,-0.8689464926719666,-0.01547927875071764,-0.02899649553000927,-0.8045151233673096,-0.029979918152093887,-0.11649716645479202,-0.5736963748931885,-0.03127069026231766,-0.13346035778522491,-0.378545880317688,-0.02740645594894886,1772622299.1962059
NO,0.0,0.0,-2.068015270140222e-08,0.22712625563144684,0.0472886748611927,-0.010986260138452053,0.4027830958366394,-0.09054920077323914,-0.01760535128414631,0.38459494709968567,-0.3600919842720032,-0.02435689978301525,0.3115132451057434,-0.6133121252059937,-0.029998207464814186,0.6729295253753662,-0.5955767035484314,-0.005839007440954447,0.6786985397338867,-0.7344018220901489,-0.022572051733732224,0.5050181746482849,-0.7828120589256287,-0.0336613804101944,0.34455248713493347,-0.7653419375419617,-0.038345497101545334,0.5108380317687988,-0.8018239140510559,-0.0072090174071490765,0.4247923195362091,-0.8721247315406799,-0.02513720467686653,0.3103421628475189,-0.783405065536499,-0.03320828825235367,0.24796703457832336,-0.6965622305870056,-0.03388013318181038,0.3207997679710388,-0.9068024158477783,-0.010919624008238316,0.13239432871341705,-0.7575063705444336,-0.029394323006272316,0.028236251324415207,-0.43526920676231384,-0.03188823536038399,-0.005317898467183113,-0.19868290424346924,-0.027472449466586113,0.1258508414030075,-0.9235871434211731,-0.015705114230513573,-0.010573968291282654,-0.797991931438446,-0.028165671974420547,-0.07412248849868774,-0.5630563497543335,-0.028225772082805634,-0.07477301359176636,-0.390272855758667,-0.023871425539255142,1772622299.2272875
NO,0.0,0.0,-2.3234688839579576e-08,0.2208067774772644,0.04098130017518997,-0.011188299395143986,0.3887154161930084,-0.08946876972913742,-0.017276884987950325,0.38250723481178284,-0.3391251862049103,-0.02333240397274494,0.334047794342041,-0.5782099962234497,-0.028773108497262,0.6402291059494019,-0.5680538415908813,-0.00575454393401742,0.6557579040527344,-0.7549562454223633,-0.01953279599547386,0.4917127788066864,-0.8092314004898071,-0.029309408739209175,0.3411087989807129,-0.7717714905738831,-0.03398176655173302,0.4774104058742523,-0.7454728484153748,-0.006370364222675562,0.4095316529273987,-0.8987488150596619,-0.02150985598564148,0.2876817286014557,-0.8071461319923401,-0.029483972117304802,0.20283541083335876,-0.6606630086898804,-0.031230812892317772,0.28762465715408325,-0.8225124478340149,-0.009095453657209873,0.152756467461586,-0.8081492185592651,-0.026062512770295143,0.0402379110455513,-0.5549079179763794,-0.030252013355493546,-0.01717495359480381,-0.32232749462127686,-0.027933521196246147,0.09646020829677582,-0.8085727691650391,-0.012667195871472359,0.0013185781426727772,-0.7651556134223938,-0.026302199810743332,-0.07020010054111481,-0.5676526427268982,-0.02848128415644169,-0.09226398915052414,-0.38696756958961487,-0.025951523333787918,1772622299.2598665
NO,0.0,0.0,7.924131040226712e-08,0.17706002295017242,0.013459705747663975,-0.010863645933568478,0.3307426869869232,-0.11356236785650253,-0.015868570655584335,0.3400011360645294,-0.3499229848384857,-0.02047932706773281,0.29723766446113586,-0.5594900250434875,-0.025024021044373512,0.4571857750415802,-0.430627703666687,-0.00462695024907589,0.5108315944671631,-0.5857418179512024,-0.014391659758985043,0.5264800786972046,-0.7147599458694458,-0.02247709222137928,0.5237535238265991,-0.8518595695495605,-0.02719065174460411,0.3462390601634979,-0.5467782020568848,-0.004628721158951521,0.3598710298538208,-0.6936612725257874,-0.016075553372502327,0.3517705798149109,-0.7764784097671509,-0.023244986310601234,0.3369079828262329,-0.8677264451980591,-0.025854570791125298,0.2196323424577713,-0.5970990657806396,-0.006361919920891523,0.17103160917758942,-0.6607307195663452,-0.020560791715979576,0.09864340722560883,-0.4918506145477295,-0.023261766880750656,0.056923042982816696,-0.36848074197769165,-0.020584354177117348,0.08625749498605728,-0.5932339429855347,-0.008895720355212688,0.0685996562242508,-0.6504795551300049,-0.019337283447384834,0.025053460150957108,-0.5211274027824402,-0.01928212307393551,0.003427990013733506,-0.4127553701400757,-0.016109898686408997,1772622299.2904263
NO,0.0,0.0,1.8176592675445136e-07,0.13916489481925964,0.0007458202890120447,-0.015367483720183372,0.24659523367881775,-0.06253513693809509,-0.024023286998271942,0.27442067861557007,-0.15850092470645905,-0.03255743533372879,0.2853836417198181,-0.29036036133766174,-0.04040788486599922,0.3795441687107086,-0.39447447657585144,-0.014985396526753902,0.4463730454444885,-0.5793340802192688,-0.02942097745835781,0.49469423294067383,-0.6943745613098145,-0.038618724793195724,0.5395520329475403,-0.8024385571479797,-0.0434153713285923,0.275151789188385,-0.5151716470718384,-0.016199400648474693,0.2803906202316284,-0.6825540065765381,-0.034217868000268936,0.29457196593284607,-0.8248251080513,-0.04324517399072647,0.3119780123233795,-0.9500823616981506,-0.045523155480623245,0.15666303038597107,-0.5758162140846252,-0.019410928711295128,0.06454766541719437,-0.47684088349342346,-0.04154253005981445,0.021279146894812584,-0.26322484016418457,-0.045739103108644485,0.0114681301638484,-0.113883376121521,-0.04146195203065872,0.03494476154446602,-0.5788830518722534,-0.023983508348464966,-0.04110543802380562,-0.46213650703430176,-0.039727095514535904,-0.06408067792654037,-0.286747008562088,-0.040990348905324936,-0.05449877679347992,-0.1666082888841629,-0.037078406661748886,1772622299.3225238
NO,0.0,0.0,2.487582548837963e-07,0.11354538798332214,0.008000966161489487,-0.019321640953421593,0.19922855496406555,-0.054479070007801056,-0.029732514172792435,0.21480156481266022,-0.10139878839254379,-0.03979545086622238,0.2247045338153839,-0.17217771708965302,-0.04901282861828804,0.3351382911205292,-0.3971710801124573,-0.017129316926002502,0.4311763644218445,-0.5674890875816345,-0.03043181076645851,0.489364892244339,-0.6776124238967896,-0.03854700177907944,0.5415201187133789,-0.7789110541343689,-0.042913828045129776,0.22680501639842987,-0.4851730167865753,-0.016933701932430267,0.23983266949653625,-0.6938730478286743,-0.0344993956387043,0.26430147886276245,-0.8398172855377197,-0.04376527667045593,0.2871782183647156,-0.9578708410263062,-0.046298712491989136,0.1116265207529068,-0.5158788561820984,-0.019021907821297646,0.04070190712809563,-0.4570453464984894,-0.04287290573120117,0.010445634834468365,-0.24716630578041077,-0.04889702424407005,0.000447602680651471,-0.10144777595996857,-0.04517163708806038,0.00585911376401782,-0.496891587972641,-0.022575099021196365,-0.04710696265101433,-0.4105578064918518,-0.040257494896650314,-0.06353363394737244,-0.2465410828590393,-0.04272197186946869,-0.06052869185805321,-0.12962043285369873,-0.039324283599853516,1772622299.3555925
NO,0.0,0.0,2.066656179522397e-07,0.12281560897827148,0.004225621465593576,-0.016623053699731827,0.2298370748758316,-0.07400871068239212,-0.02495076321065426,0.24229563772678375,-0.18552392721176147,-0.03296341747045517,0.22874104976654053,-0.30812087655067444,-0.04033658280968666,0.3407842814922333,-0.3601132035255432,-0.016789549961686134,0.43442395329475403,-0.5471423268318176,-0.030964912846684456,0.4928511381149292,-0.6643447875976562,-0.039092596620321274,0.5434929132461548,-0.7692859172821045,-0.042933396995067596,0.2415887415409088,-0.46030178666114807,-0.017175601795315742,0.2628721594810486,-0.6630752086639404,-0.035384032875299454,0.2942667305469513,-0.8182502388954163,-0.044508274644613266,0.32363831996917725,-0.9461745619773865,-0.04668479412794113,0.13406547904014587,-0.50604248046875,-0.01947394758462906,0.059821680188179016,-0.44424113631248474,-0.04310866445302963,0.026437804102897644,-0.24911567568778992,-0.048207659274339676,0.01685214787721634,-0.10914713889360428,-0.0437854640185833,0.02806186117231846,-0.5088025331497192,-0.023006459698081017,-0.02910737879574299,-0.42668139934539795,-0.039874497801065445,-0.050248339772224426,-0.268048495054245,-0.041219085454940796,-0.04808322712779045,-0.15336085855960846,-0.03696316480636597,1772622299.3873308
NO,0.0,0.0,1.145197217056193e-07,0.16350308060646057,0.02265414409339428,-0.008872006088495255,0.30287134647369385,-0.10990831255912781,-0.013462102971971035,0.3083477020263672,-0.3188006579875946,-0.01853235997259617,0.29681727290153503,-0.4998985528945923,-0.023413490504026413,0.4313814640045166,-0.3521808981895447,-0.0053491899743676186,0.4987950325012207,-0.5503140091896057,-0.015274749137461185,0.5383107662200928,-0.687934935092926,-0.02240145578980446,0.572483241558075,-0.8199076056480408,-0.026853302493691444,0.32167044281959534,-0.47499561309814453,-0.008220960386097431,0.35072869062423706,-0.6285170316696167,-0.021969029679894447,0.3712281584739685,-0.7684388756752014,-0.029682738706469536,0.399392694234848,-0.9068421125411987,-0.03249352052807808,0.19824400544166565,-0.5467848777770996,-0.012558270245790482,0.16021326184272766,-0.5524805188179016,-0.030192242935299873,0.10019803792238235,-0.34085771441459656,-0.03283340483903885,0.07936101406812668,-0.18858478963375092,-0.029420575127005577,0.060777951031923294,-0.5663971304893494,-0.017606448382139206,0.02987007424235344,-0.5412826538085938,-0.030707944184541702,0.002908342983573675,-0.3729352355003357,-0.0309887807816267,0.010266868397593498,-0.2482025921344757,-0.027730396017432213,1772622299.434427
NO,0.0,0.0,2.9376256982516225e-09,0.2251884788274765,0.019683541730046272,-0.010297860950231552,0.40356335043907166,-0.15745283663272858,-0.014363016933202744,0.3956153690814972,-0.44082823395729065,-0.018506968393921852,0.3437204360961914,-0.6681554317474365,-0.02212028205394745,0.6213318109512329,-0.5179778337478638,-7.370458479272202e-05,0.654162585735321,-0.7304630279541016,-0.011890181340277195,0.5270247459411621,-0.8029345870018005,-0.02076425403356552,0.3977876603603363,-0.7717558741569519,-0.024691160768270493,0.474689781665802,-0.6678045392036438,-0.0003330601321067661,0.49384695291519165,-0.8695364594459534,-0.013616801239550114,0.38976019620895386,-0.8633158206939697,-0.021484075114130974,0.2899191379547119,-0.7775442004203796,-0.022931046783924103,0.3031216561794281,-0.7410043478012085,-0.0028296445962041616,0.232416570186615,-0.8139650821685791,-0.018981780856847763,0.10709788650274277,-0.5835708975791931,-0.02358648180961609,0.029392190277576447,-0.35379454493522644,-0.02107931487262249,0.13052697479724884,-0.742192804813385,-0.0060080913826823235,0.09210080653429031,-0.7972548604011536,-0.019074056297540665,0.005690061952918768,-0.6314643621444702,-0.020892290398478508,-0.04180596023797989,-0.4591469466686249,-0.017991116270422935,1772622299.4657328
NO,0.0,0.0,1.9402694562131728e-08,0.23377902805805206,0.051182642579078674,-0.009965029545128345,0.4147603511810303,-0.0986798107624054,-0.014080967754125595,0.4032888412475586,-0.36426809430122375,-0.018384549766778946,0.35057303309440613,-0.590541660785675,-0.021975738927721977,0.6109519600868225,-0.4839177131652832,-0.0014869541628286242,0.6960591673851013,-0.7041491270065308,-0.013635813258588314,0.5810120701789856,-0.7739582657814026,-0.02189328894019127,0.45431238412857056,-0.7428586483001709,-0.025369614362716675,0.4656527638435364,-0.649774968624115,-0.0019157609203830361,0.5146108269691467,-0.8574107885360718,-0.015687165781855583,0.4049461781978607,-0.8376007080078125,-0.02267938293516636,0.30712881684303284,-0.7419106960296631,-0.02341260388493538,0.29736289381980896,-0.7390726804733276,-0.004586380906403065,0.23657576739788055,-0.7862516045570374,-0.0200759619474411,0.11516328155994415,-0.5569316148757935,-0.023518986999988556,0.048040397465229034,-0.3371555805206299,-0.020496925339102745,0.12180326879024506,-0.7563323974609375,-0.008007463067770004,0.07108164578676224,-0.7818518280982971,-0.019864318892359734,-0.0069428966380655766,-0.608332633972168,-0.021140381693840027,-0.040770962834358215,-0.4378971457481384,-0.018170705065131187,1772622299.4988089
NO,0.0,0.0,4.178288293132937e-08,0.201727494597435,0.0012221825309097767,-0.012897434644401073,0.361789733171463,-0.15114030241966248,-0.01791328191757202,0.3746311068534851,-0.43815210461616516,-0.022097066044807434,0.3187296390533447,-0.6726289987564087,-0.025527473539114,0.563316822052002,-0.44466453790664673,-0.0014994345838204026,0.6706383228302002,-0.6956161856651306,-0.009241599589586258,0.5757393836975098,-0.8151707053184509,-0.01684785634279251,0.46502724289894104,-0.8426647186279297,-0.020882349461317062,0.47106537222862244,-0.5828977823257446,0.0017354544252157211,0.5436345934867859,-0.8257037997245789,-0.006205892655998468,0.44430094957351685,-0.8652991652488708,-0.014030108228325844,0.3524974286556244,-0.8297759294509888,-0.01754065603017807,0.36670926213264465,-0.6690409779548645,0.0028120281640440226,0.4439965784549713,-0.8876410722732544,-0.004357067868113518,0.3761586844921112,-0.9265429973602295,-0.009984106756746769,0.2972554564476013,-0.8882368803024292,-0.011584792286157608,0.2611939609050751,-0.7074947357177734,0.0027073293458670378,0.33675530552864075,-0.8915628790855408,-0.0016303922748193145,0.30773574113845825,-0.93483966588974,-0.0036284534726291895,0.26397448778152466,-0.9078507423400879,-0.003681914648041129,1772622299.530859
NO,0.0,0.0,6.9713639305746256e-09,0.1786194145679474,0.013529847376048565,-0.012449718080461025,0.3471502363681793,-0.16556976735591888,-0.017059694975614548,0.38873428106307983,-0.4686849117279053,-0.020304057747125626,0.37958091497421265,-0.7217580676078796,-0.0226457417011261,0.5193820595741272,-0.41658395528793335,-0.0030538218561559916,0.6040933132171631,-0.6559234261512756,-0.011416432447731495,0.5548060536384583,-0.8046762347221375,-0.018983300775289536,0.4798164963722229,-0.8773571848869324,-0.022981474176049232,0.4391993284225464,-0.5333847403526306,-0.00013148103607818484,0.5012635588645935,-0.7882239818572998,-0.006899643689393997,0.4501107633113861,-0.8853628039360046,-0.01229378767311573,0.38162240386009216,-0.9077291488647461,-0.014691749587655067,0.34173718094825745,-0.5936325788497925,0.0005847622524015605,0.39802271127700806,-0.8147881627082825,-0.006947657093405724,0.3620089292526245,-0.8808364868164062,-0.01005673035979271,0.3192569315433502,-0.8959389925003052,-0.010094676166772842,0.23984944820404053,-0.6033656001091003,0.00019805786723736674,0.3018587529659271,-0.796624481678009,-0.005659706424921751,0.2886614203453064,-0.8543546199798584,-0.006636487785726786,0.2736488878726959,-0.8673238158226013,-0.005649225320667028,1772622299.5645666
NO,0.0,0.0,1.2379899771985947e-07,0.15655340254306793,0.014452026225626469,-0.015326550230383873,0.2860114872455597,-0.057822439819574356,-0.024874400347471237,0.3339275121688843,-0.17416414618492126,-0.034011851996183395,0.3505566716194153,-0.3363442122936249,-0.04229307547211647,0.4427788555622101,-0.3971407413482666,-0.0168447382748127,0.49484124779701233,-0.5659449696540833,-0.03390024974942207,0.5161241888999939,-0.67362380027771,-0.04518158733844757,0.5372921824455261,-0.7742558121681213,-0.05126397684216499,0.3292463719844818,-0.5426028370857239,-0.018053386360406876,0.3554259240627289,-0.6932684779167175,-0.03850189223885536,0.3732362687587738,-0.8118661642074585,-0.04803575202822685,0.4037989675998688,-0.9148397445678711,-0.05088747292757034,0.19963058829307556,-0.6250737309455872,-0.02126201242208481,0.13473005592823029,-0.5794156193733215,-0.04378008097410202,0.0773952528834343,-0.35704025626182556,-0.04620588570833206,0.06208415329456329,-0.18550612032413483,-0.04148782044649124,0.06254616379737854,-0.6381121277809143,-0.025872385129332542,-0.0009529118542559445,-0.5518082976341248,-0.04156234860420227,-0.03205407038331032,-0.36618316173553467,-0.04224258288741112,-0.020649755373597145,-0.23184886574745178,-0.03849798068404198,1772622299.5956845
